Entity,Code,Day,Pfizer/BioNTech,Moderna,Oxford/AstraZeneca,Johnson&Johnson,Sputnik V,Sinovac,Sinopharm/Beijing,CanSino,Novavax,Covaxin
Latvia,LVA,6/8/2021,487507,172676,210451,28887,0,9,19,0,0,0
Latvia,LVA,6/9/2021,498839,174942,214031,30105,0,9,19,0,0,0
Latvia,LVA,6/10/2021,508746,177308,217180,31708,0,9,19,0,0,0
Latvia,LVA,6/11/2021,519354,179969,219711,33273,0,9,19,0,0,0
Latvia,LVA,6/12/2021,525058,181015,219948,34572,0,9,20,0,0,0
Latvia,LVA,6/13/2021,525908,181342,219965,35035,0,9,20,0,0,0
Latvia,LVA,6/14/2021,532210,183277,221237,35934,0,9,20,0,0,0
Latvia,LVA,6/15/2021,539007,184988,224027,37600,0,9,20,0,0,0
Latvia,LVA,6/16/2021,548455,187102,226790,39198,0,9,20,0,0,0
Latvia,LVA,6/17/2021,556232,188682,229051,40855,0,9,20,0,0,0
Latvia,LVA,6/18/2021,567510,190616,231128,42860,0,9,20,0,0,0
Latvia,LVA,6/19/2021,572364,192228,231664,44345,0,9,20,0,0,0
Latvia,LVA,6/20/2021,574428,192934,231733,45006,0,9,20,0,0,0
Latvia,LVA,6/21/2021,580588,194638,234760,46524,0,9,21,0,0,0
Latvia,LVA,6/22/2021,587115,196045,235797,47814,0,9,21,0,0,0
Latvia,LVA,6/23/2021,587313,196087,235809,47942,0,9,21,0,0,0
Latvia,LVA,6/24/2021,587391,196109,235818,47957,0,9,21,0,0,0
Latvia,LVA,6/25/2021,588673,197389,235964,48285,0,9,21,0,0,0
Latvia,LVA,6/26/2021,589927,197624,237098,48897,0,9,21,0,0,0
Latvia,LVA,6/27/2021,590370,197785,238320,49367,0,9,21,0,0,0
Latvia,LVA,6/28/2021,599155,200145,241376,50678,0,9,21,0,0,0
Latvia,LVA,6/29/2021,607391,202375,243490,52531,0,9,21,0,0,0
Latvia,LVA,6/30/2021,615636,204152,246307,54464,0,9,21,0,0,0
Latvia,LVA,7/1/2021,622746,205941,247542,56137,0,9,21,0,0,0
Latvia,LVA,7/2/2021,629395,208480,248839,58108,0,9,21,0,0,0
Latvia,LVA,7/3/2021,633158,209312,251307,59689,0,9,21,0,0,0
Latvia,LVA,7/4/2021,634400,209444,251340,60518,0,9,21,0,0,0
Latvia,LVA,7/5/2021,639041,210531,251823,62064,0,9,21,0,0,0
Latvia,LVA,7/6/2021,644778,211114,252393,64116,0,9,21,0,0,0
Latvia,LVA,7/7/2021,651163,211757,253017,66662,0,9,21,0,0,0
Latvia,LVA,7/8/2021,656948,212235,253480,68654,0,9,21,0,0,0
Latvia,LVA,7/9/2021,662996,212767,255707,71190,0,9,21,0,0,0
Latvia,LVA,7/10/2021,666327,213560,258028,72823,0,9,21,0,0,0
Latvia,LVA,7/11/2021,667131,213731,258210,73740,0,9,21,0,0,0
Latvia,LVA,7/12/2021,670839,214570,258503,75402,0,9,23,0,0,0
Latvia,LVA,7/13/2021,674694,214991,258744,77538,0,9,23,0,0,0
Latvia,LVA,7/14/2021,677347,215649,259024,79868,0,9,24,0,0,0
Latvia,LVA,7/15/2021,679656,216253,259257,81553,0,9,24,0,0,0
Latvia,LVA,7/16/2021,682715,216809,259370,83537,0,9,24,0,0,0
Latvia,LVA,7/17/2021,684558,217000,259426,85119,0,9,24,0,0,0
Latvia,LVA,7/18/2021,685260,217148,259438,85537,0,9,24,0,0,0
Latvia,LVA,7/19/2021,688865,217440,259470,86731,0,9,24,0,0,0
Latvia,LVA,7/20/2021,693732,217915,259677,88004,0,9,25,0,0,0
Latvia,LVA,7/21/2021,699204,218254,259826,89446,0,9,25,0,0,0
Latvia,LVA,7/22/2021,704106,218499,260009,90681,0,9,25,0,0,0
Latvia,LVA,7/23/2021,709115,218759,260070,91659,0,9,25,0,0,0
Latvia,LVA,7/24/2021,712472,219085,260080,92724,0,9,25,0,0,0
Latvia,LVA,7/25/2021,713558,219119,260081,92983,0,9,25,0,0,0
Latvia,LVA,7/26/2021,718204,219503,260168,93616,0,9,25,0,0,0
Latvia,LVA,7/27/2021,723316,220024,260237,94221,0,9,25,0,0,0
Latvia,LVA,7/28/2021,729015,220643,260285,94834,0,9,25,0,0,0
Latvia,LVA,7/29/2021,733506,221043,260319,95463,0,9,25,0,0,0
Latvia,LVA,7/30/2021,739182,221712,260363,96015,0,9,25,0,0,0
Latvia,LVA,7/31/2021,742175,221894,260380,96679,0,9,25,0,0,0
Latvia,LVA,8/1/2021,743218,221945,260385,97008,0,9,25,0,0,0
Latvia,LVA,8/2/2021,747122,222245,260407,97664,0,9,25,0,0,0
Latvia,LVA,8/3/2021,752200,222614,260413,98579,0,9,25,0,0,0
Latvia,LVA,8/4/2021,757490,223034,260433,99401,0,9,26,0,0,0
Latvia,LVA,8/5/2021,761944,223310,260440,99902,0,9,26,0,0,0
Latvia,LVA,8/6/2021,767250,223739,260462,100721,0,9,26,0,0,0
Latvia,LVA,8/7/2021,769949,223845,260468,102063,0,9,26,0,0,0
Latvia,LVA,8/8/2021,770722,223889,260471,102360,0,9,26,0,0,0
Latvia,LVA,8/9/2021,774933,224150,260482,102650,0,9,26,0,0,0
Latvia,LVA,8/10/2021,780005,224555,260524,103134,0,9,26,0,0,0
Latvia,LVA,8/11/2021,786468,224989,260571,103735,0,9,26,0,0,0
Latvia,LVA,8/12/2021,790763,225705,260601,104034,0,9,26,0,0,0
Latvia,LVA,8/13/2021,796260,226325,260618,104473,0,9,26,0,0,0
Latvia,LVA,8/14/2021,799711,226463,260625,104787,0,9,26,0,0,0
Latvia,LVA,8/15/2021,800795,226547,260633,104877,0,9,26,0,0,0
Latvia,LVA,8/16/2021,804848,227059,260654,105092,0,9,26,0,0,0
Latvia,LVA,8/17/2021,810056,227567,260668,105398,0,9,26,0,0,0
Latvia,LVA,8/18/2021,816131,228204,260737,106020,0,9,26,0,0,0
Latvia,LVA,8/19/2021,820769,228834,260746,106438,0,9,26,0,0,0
Latvia,LVA,8/20/2021,826731,229392,260760,106975,0,9,26,0,0,0
Latvia,LVA,8/21/2021,829940,229602,260806,107270,0,9,26,0,0,0
Latvia,LVA,8/22/2021,831080,229694,260807,107330,0,9,26,0,0,0
Latvia,LVA,8/23/2021,835557,230157,260827,107647,0,9,26,0,0,0
Latvia,LVA,8/24/2021,840642,230745,260850,108089,0,9,27,0,0,0
Latvia,LVA,8/25/2021,846398,231432,260869,108424,0,9,27,0,0,0
Latvia,LVA,8/26/2021,851197,231908,260892,108682,0,9,27,0,0,0
Latvia,LVA,8/27/2021,857376,232495,260907,109211,0,9,27,0,0,0
Latvia,LVA,8/28/2021,860523,232699,260911,109320,0,9,27,0,0,0
Latvia,LVA,8/29/2021,861543,232816,260913,109340,0,9,27,0,0,0
Latvia,LVA,8/30/2021,866614,233262,260924,109677,0,9,27,0,0,0
Latvia,LVA,8/31/2021,872063,233702,260936,109970,0,9,27,0,0,0
Latvia,LVA,9/1/2021,877279,234076,260955,110127,0,9,27,0,0,0
Latvia,LVA,9/2/2021,882033,234496,260957,110358,0,9,27,0,0,0
Latvia,LVA,9/3/2021,887927,234954,260969,110516,0,9,27,0,0,0
Latvia,LVA,9/4/2021,891244,235156,260970,110562,0,9,27,0,0,0
Latvia,LVA,9/5/2021,892167,235242,260972,110567,0,9,27,0,0,0
Latvia,LVA,9/6/2021,896160,235565,260976,110633,0,9,27,0,0,0
Latvia,LVA,9/7/2021,900640,236034,260979,110734,0,9,27,0,0,0
Latvia,LVA,9/8/2021,906962,236557,260980,110885,0,9,27,0,0,0
Latvia,LVA,9/9/2021,911944,237213,260991,111058,0,9,27,0,0,0
Latvia,LVA,9/10/2021,917580,237995,261008,111290,0,9,27,0,0,0
Latvia,LVA,9/11/2021,920244,238214,261011,111314,0,9,27,0,0,0
Latvia,LVA,9/12/2021,921154,238340,261012,111322,0,9,27,0,0,0
Latvia,LVA,9/13/2021,925270,238832,261013,111394,0,9,27,0,0,0
Latvia,LVA,9/14/2021,929883,239336,261015,111478,0,9,27,0,0,0
Latvia,LVA,9/15/2021,935266,239940,261022,111599,0,9,27,0,0,0
Latvia,LVA,9/16/2021,940140,240574,261027,111894,0,9,27,0,0,0
Latvia,LVA,9/17/2021,946173,241178,261030,112605,0,9,27,0,0,0
Latvia,LVA,9/18/2021,949005,241505,261034,113691,0,9,27,0,0,0
Latvia,LVA,9/19/2021,949884,241608,261036,113773,0,9,27,0,0,0
Latvia,LVA,9/20/2021,954040,242065,261044,114199,0,9,27,0,0,0
Latvia,LVA,9/21/2021,959192,242612,261047,114872,0,9,27,0,0,0
Latvia,LVA,9/22/2021,964327,243270,261069,115615,0,9,27,0,0,0
Latvia,LVA,9/23/2021,968987,243726,261079,117470,0,9,27,0,0,0
Latvia,LVA,9/24/2021,974132,244354,261082,120786,0,9,27,0,0,0
Latvia,LVA,9/25/2021,976879,244602,261085,123816,0,9,27,0,0,0
Latvia,LVA,9/26/2021,977730,244729,261102,124497,0,9,27,0,0,0
Latvia,LVA,9/27/2021,981690,245124,261115,126637,0,9,27,0,0,0
Latvia,LVA,9/28/2021,985764,245559,261133,128700,0,9,27,0,0,0
Latvia,LVA,9/29/2021,991020,245954,261134,131054,0,9,27,0,0,0
Latvia,LVA,9/30/2021,995584,246445,261146,134201,0,9,27,0,0,0
Latvia,LVA,10/1/2021,1000789,246975,261150,137265,0,9,27,0,0,0
Latvia,LVA,10/2/2021,1003169,247202,261159,139335,0,9,27,0,0,0
Latvia,LVA,10/3/2021,1004144,247326,261159,140305,0,9,27,0,0,0
Latvia,LVA,10/4/2021,1007742,247619,261159,142103,0,9,27,0,0,0
Latvia,LVA,10/5/2021,1012283,248105,261159,144328,0,9,27,0,0,0
Latvia,LVA,10/6/2021,1017696,248635,261159,146663,0,9,27,0,0,0
Latvia,LVA,10/7/2021,1022687,249128,261162,148810,0,9,27,0,0,0
Latvia,LVA,10/8/2021,1029610,249825,261166,152053,0,9,27,0,0,0
Latvia,LVA,10/9/2021,1033772,250112,261173,155628,0,9,27,0,0,0
Latvia,LVA,10/10/2021,1035449,250271,261173,157246,0,9,27,0,0,0
Latvia,LVA,10/11/2021,1041137,250626,261182,160337,0,9,27,0,0,0
Latvia,LVA,10/12/2021,1048753,251150,261183,164053,0,9,27,0,0,0
Latvia,LVA,10/13/2021,1058408,251871,261187,168023,0,9,27,0,0,0
Latvia,LVA,10/14/2021,1067385,252487,261191,172526,0,9,27,0,0,0
Latvia,LVA,10/15/2021,1078530,253276,261192,178297,0,9,27,0,0,0
Latvia,LVA,10/16/2021,1085962,253719,261200,183070,0,9,27,0,0,0
Latvia,LVA,10/17/2021,1089174,253922,261201,184652,0,9,27,0,0,0
Latvia,LVA,10/18/2021,1097973,254505,261214,188458,0,9,27,0,0,0
Latvia,LVA,10/19/2021,1107544,255320,261216,192271,0,9,27,0,0,0
Latvia,LVA,10/20/2021,1117953,256483,261216,195693,0,9,27,0,0,0
Latvia,LVA,10/21/2021,1127934,257781,261217,200409,0,9,27,0,0,0
Latvia,LVA,10/22/2021,1137090,260725,261217,205351,0,9,27,0,0,0
Latvia,LVA,10/23/2021,1142045,262480,261219,208956,0,9,27,0,0,0
Latvia,LVA,10/24/2021,1143605,263031,261220,210008,0,9,27,0,0,0
Latvia,LVA,10/25/2021,1148931,265974,261222,213497,0,9,27,0,0,0
Latvia,LVA,10/26/2021,1154669,269798,261222,216943,0,9,27,0,0,0
Latvia,LVA,10/27/2021,1161405,273902,261223,220437,0,9,27,0,0,0
Latvia,LVA,10/28/2021,1167242,278789,261235,223882,0,9,27,0,0,0
Latvia,LVA,10/29/2021,1174504,283945,261267,227607,0,9,27,0,0,0
Latvia,LVA,10/30/2021,1179054,286027,261270,230221,0,9,27,0,0,0
Latvia,LVA,10/31/2021,1180535,286652,261270,230966,0,9,27,0,0,0
Latvia,LVA,11/1/2021,1186198,289947,261276,233341,0,9,27,0,0,0
Latvia,LVA,11/2/2021,1193494,294112,261308,235852,0,9,27,0,0,0
Latvia,LVA,11/3/2021,1201677,298895,261331,238435,0,9,27,0,0,0
Latvia,LVA,11/4/2021,1209432,303475,261331,240915,0,9,27,0,0,0
Latvia,LVA,11/5/2021,1219344,307824,261366,243231,0,9,27,0,0,0
Latvia,LVA,11/6/2021,1225995,309670,261367,244963,0,9,27,0,0,0
Latvia,LVA,11/7/2021,1228546,310158,261368,245529,0,9,27,0,0,0
Latvia,LVA,11/8/2021,1236720,313434,261377,247325,0,9,27,0,0,0
Latvia,LVA,11/9/2021,1245289,317711,261377,249129,0,9,27,0,0,0
Latvia,LVA,11/10/2021,1254367,322209,261414,250846,0,9,27,0,0,0
Latvia,LVA,11/11/2021,1263368,326534,261440,252724,0,9,27,0,0,0
Latvia,LVA,11/12/2021,1271347,331303,261495,254609,0,9,27,0,0,0
Latvia,LVA,11/13/2021,1276544,334602,261541,256300,0,9,27,0,0,0
Latvia,LVA,11/14/2021,1278103,335334,261541,256915,0,9,27,0,0,0
Latvia,LVA,11/15/2021,1283166,339148,261541,258554,0,9,27,0,0,0
Latvia,LVA,11/16/2021,1288339,343849,261564,260358,0,9,27,0,0,0
Latvia,LVA,11/17/2021,1294894,349141,261566,262227,0,9,27,0,0,0
Latvia,LVA,11/18/2021,1295512,349590,261566,262470,0,9,27,0,0,0
Latvia,LVA,11/19/2021,1298498,352120,261576,263064,0,9,27,0,0,0
Latvia,LVA,11/20/2021,1301438,354618,261576,263876,0,9,27,0,0,0
Latvia,LVA,11/21/2021,1302211,355384,261576,264218,0,9,27,0,0,0
Latvia,LVA,11/22/2021,1306708,360732,261601,265149,0,9,27,0,0,0
Latvia,LVA,11/23/2021,1310577,367422,261630,266217,0,9,27,0,0,0
Latvia,LVA,11/24/2021,1314670,374447,261781,267399,0,9,27,0,0,0
Latvia,LVA,11/25/2021,1318138,381867,261800,268404,0,9,27,0,0,0
Latvia,LVA,11/26/2021,1322716,390065,261820,269529,0,9,27,0,0,0
Latvia,LVA,11/27/2021,1325306,393346,261820,270224,0,9,27,0,0,0
Latvia,LVA,11/28/2021,1326086,394564,261821,270464,0,9,27,0,0,0
Latvia,LVA,11/29/2021,1329310,400415,261838,271246,0,9,27,0,0,0
Latvia,LVA,11/30/2021,1332664,407896,261845,271974,0,9,27,0,0,0
Latvia,LVA,12/1/2021,1336565,416097,261845,272760,0,9,27,0,0,0
Latvia,LVA,12/2/2021,1340227,424294,261845,273508,0,9,27,0,0,0
Latvia,LVA,12/3/2021,1344979,432771,261845,274144,0,9,27,0,0,0
Latvia,LVA,12/4/2021,1347866,436525,261845,274550,0,9,27,0,0,0
Latvia,LVA,12/5/2021,1348718,437593,261845,274671,0,9,27,0,0,0
Latvia,LVA,12/6/2021,1352190,443434,261847,275137,0,9,27,0,0,0
Latvia,LVA,12/7/2021,1356530,451799,261866,275656,0,9,27,0,0,0
Latvia,LVA,12/8/2021,1361207,460170,261868,276207,0,9,27,0,0,0
Latvia,LVA,12/9/2021,1364771,468959,261876,276805,0,9,27,0,0,0
Latvia,LVA,12/10/2021,1369280,477987,261880,277389,0,9,27,0,0,0
Latvia,LVA,12/11/2021,1372418,481367,261880,277768,0,9,27,0,0,0
Latvia,LVA,12/12/2021,1373389,482324,261880,277883,0,9,27,0,0,0
Latvia,LVA,12/13/2021,1376604,487915,261888,278287,0,9,27,0,0,0
Latvia,LVA,12/14/2021,1381231,496278,261917,278758,0,9,27,0,0,0
Latvia,LVA,12/15/2021,1386326,505054,261920,279311,0,9,27,0,0,0
Latvia,LVA,12/16/2021,1391369,512288,261923,279880,0,9,27,0,0,0
Latvia,LVA,12/17/2021,1397302,519465,261933,280411,0,9,27,0,0,0
Latvia,LVA,12/18/2021,1400347,521861,261934,280665,0,9,27,0,0,0
Latvia,LVA,12/19/2021,1401140,522606,261934,280743,0,9,27,0,0,0
Latvia,LVA,12/20/2021,1405500,528065,261941,281247,0,9,27,0,0,0
Latvia,LVA,12/21/2021,1410431,535604,261941,281799,0,9,27,0,0,0
Latvia,LVA,12/22/2021,1416238,542883,261941,282260,0,9,27,0,0,0
Latvia,LVA,12/23/2021,1420247,547082,261941,282644,0,9,27,0,0,0
Latvia,LVA,12/24/2021,1420323,547179,261941,282652,0,9,27,0,0,0
Latvia,LVA,12/25/2021,1420632,547397,261942,282666,0,9,27,0,0,0
Latvia,LVA,12/26/2021,1420841,547603,261942,282695,0,9,27,0,0,0
Latvia,LVA,12/27/2021,1425437,553189,261943,283037,0,9,27,0,0,0
Latvia,LVA,12/28/2021,1430926,559839,261958,283460,0,9,27,0,0,0
Latvia,LVA,12/29/2021,1436781,565938,261958,283809,0,9,27,0,0,0
Latvia,LVA,12/30/2021,1440342,569282,261958,284184,0,9,27,0,0,0
Latvia,LVA,12/31/2021,1440390,569315,261958,284187,0,9,27,0,0,0
Liechtenstein,LIE,1/8/2021,4,0,0,0,0,0,0,0,0,0
Liechtenstein,LIE,1/15/2021,39,5,0,0,0,0,0,0,0,0
Liechtenstein,LIE,1/22/2021,335,43,0,0,0,0,0,0,0,0
Liechtenstein,LIE,1/29/2021,468,345,0,0,0,0,0,0,0,0
Liechtenstein,LIE,2/5/2021,510,410,0,0,0,0,0,0,0,0
Liechtenstein,LIE,2/12/2021,800,456,0,0,0,0,0,0,0,0
Liechtenstein,LIE,2/19/2021,915,1034,0,0,0,0,0,0,0,0
Liechtenstein,LIE,2/26/2021,1349,1321,0,0,0,0,0,0,0,0
Liechtenstein,LIE,3/5/2021,1893,1363,0,0,0,0,0,0,0,0
Liechtenstein,LIE,3/12/2021,1908,2027,0,0,0,0,0,0,0,0
Liechtenstein,LIE,3/19/2021,1988,2582,0,0,0,0,0,0,0,0
Liechtenstein,LIE,3/26/2021,3129,2590,0,0,0,0,0,0,0,0
Liechtenstein,LIE,4/2/2021,3672,3079,0,0,0,0,0,0,0,0
Liechtenstein,LIE,4/9/2021,3682,3977,0,0,0,0,0,0,0,0
Liechtenstein,LIE,4/16/2021,4619,4517,0,0,0,0,0,0,0,0
Liechtenstein,LIE,4/23/2021,6398,5371,0,0,0,0,0,0,0,0
Liechtenstein,LIE,4/30/2021,6962,6372,0,0,0,0,0,0,0,0
Liechtenstein,LIE,5/7/2021,6973,7723,0,0,0,0,0,0,0,0
Liechtenstein,LIE,5/14/2021,7854,8819,0,0,0,0,0,0,0,0
Liechtenstein,LIE,5/21/2021,8918,10516,0,0,0,0,0,0,0,0
Liechtenstein,LIE,5/28/2021,9755,11901,0,0,0,0,0,0,0,0
Liechtenstein,LIE,6/4/2021,9768,14679,0,0,0,0,0,0,0,0
Liechtenstein,LIE,6/11/2021,10323,16985,0,0,0,0,0,0,0,0
Liechtenstein,LIE,6/18/2021,10329,19802,0,0,0,0,0,0,0,0
Liechtenstein,LIE,6/25/2021,10747,20910,0,0,0,0,0,0,0,0
Liechtenstein,LIE,7/2/2021,10751,23192,0,0,0,0,0,0,0,0
Liechtenstein,LIE,7/9/2021,11271,25209,0,0,0,0,0,0,0,0
Liechtenstein,LIE,7/16/2021,11272,27540,0,0,0,0,0,0,0,0
Liechtenstein,LIE,7/23/2021,11415,27940,0,0,0,0,0,0,0,0
Liechtenstein,LIE,7/30/2021,11416,27954,0,0,0,0,0,0,0,0
Liechtenstein,LIE,8/6/2021,11416,27956,0,0,0,0,0,0,0,0
Liechtenstein,LIE,8/13/2021,11689,29080,0,0,0,0,0,0,0,0
Liechtenstein,LIE,8/20/2021,11925,29878,0,0,0,0,0,0,0,0
Liechtenstein,LIE,8/27/2021,12378,30269,0,0,0,0,0,0,0,0
Liechtenstein,LIE,9/3/2021,12381,30275,0,0,0,0,0,0,0,0
Liechtenstein,LIE,9/10/2021,12600,30298,0,0,0,0,0,0,0,0
Liechtenstein,LIE,9/17/2021,12865,31467,0,0,0,0,0,0,0,0
Liechtenstein,LIE,9/24/2021,13324,32117,0,0,0,0,0,0,0,0
Liechtenstein,LIE,10/1/2021,13334,32275,0,0,0,0,0,0,0,0
Liechtenstein,LIE,10/8/2021,13338,32446,0,0,0,0,0,0,0,0
Liechtenstein,LIE,10/15/2021,13353,32589,0,2,0,0,0,0,0,0
Liechtenstein,LIE,10/22/2021,13372,33417,0,9,0,0,0,0,0,0
Liechtenstein,LIE,10/29/2021,13379,33694,0,97,0,0,0,0,0,0
Liechtenstein,LIE,11/5/2021,13381,33977,0,148,0,0,0,0,0,0
Liechtenstein,LIE,11/12/2021,13386,34210,0,166,0,0,0,0,0,0
Liechtenstein,LIE,11/19/2021,13578,34324,0,174,0,0,0,0,0,0
Liechtenstein,LIE,11/26/2021,13863,34738,0,184,0,0,0,0,0,0
Liechtenstein,LIE,12/3/2021,14362,35442,0,195,0,0,0,0,0,0
Liechtenstein,LIE,12/10/2021,16150,37939,0,201,0,0,0,0,0,0
Liechtenstein,LIE,12/17/2021,17893,41168,0,214,0,0,0,0,0,0
Liechtenstein,LIE,12/24/2021,18774,41960,0,226,0,0,0,0,0,0
Liechtenstein,LIE,12/31/2021,18787,42022,0,226,0,0,0,0,0,0
Lithuania,LTU,1/1/2021,2422,0,0,0,0,0,0,0,0,0
Lithuania,LTU,1/8/2021,23567,0,0,0,0,0,0,0,0,0
Lithuania,LTU,1/15/2021,51256,1044,0,0,0,0,0,0,0,0
Lithuania,LTU,1/22/2021,65961,2375,0,0,0,0,0,0,0,0
Lithuania,LTU,1/29/2021,91685,2375,0,0,0,0,0,0,0,0
Lithuania,LTU,2/5/2021,120744,4054,0,0,0,0,0,0,0,0
Lithuania,LTU,2/12/2021,139606,5753,7805,0,0,0,0,0,0,0
Lithuania,LTU,2/19/2021,164764,9374,15221,0,0,0,0,0,0,0
Lithuania,LTU,2/26/2021,194512,12306,31520,0,0,0,0,0,0,0
Lithuania,LTU,3/5/2021,228928,21240,47268,0,0,0,0,0,0,0
Lithuania,LTU,3/12/2021,261984,23139,69695,0,0,0,0,0,0,0
Lithuania,LTU,3/19/2021,296252,26434,79459,0,0,0,0,0,0,0
Lithuania,LTU,3/26/2021,339014,36646,102099,0,0,0,0,0,0,0
Lithuania,LTU,4/2/2021,384055,53694,130846,0,0,0,0,0,0,0
Lithuania,LTU,4/9/2021,450311,59608,167692,0,0,0,0,0,0,0
Lithuania,LTU,4/16/2021,531079,61082,186183,0,0,0,0,0,0,0
Lithuania,LTU,4/23/2021,604075,74183,203600,3,0,0,0,0,0,0
Lithuania,LTU,4/30/2021,705580,82925,214619,247,0,0,0,0,0,0
Lithuania,LTU,5/7/2021,809868,102664,256033,2063,0,0,0,0,0,0
Lithuania,LTU,5/14/2021,911703,114280,285623,4283,0,0,0,0,0,0
Lithuania,LTU,5/21/2021,1005783,135021,305324,8706,0,0,0,0,0,0
Lithuania,LTU,5/28/2021,1105903,145217,323003,17171,0,0,0,0,0,0
Lithuania,LTU,6/4/2021,1245252,160683,350939,24025,0,0,0,0,0,0
Lithuania,LTU,6/11/2021,1330355,173876,374064,36644,0,0,0,0,0,0
Lithuania,LTU,6/18/2021,1414381,191894,400611,42995,0,0,0,0,0,0
Lithuania,LTU,6/25/2021,1505380,199061,422873,45314,0,0,0,0,0,0
Lithuania,LTU,7/2/2021,1570996,206752,454075,52117,0,0,0,0,0,0
Lithuania,LTU,7/9/2021,1611810,210801,471071,60005,0,0,0,0,0,0
Lithuania,LTU,7/16/2021,1643781,215106,483609,69392,0,0,0,0,0,0
Lithuania,LTU,7/23/2021,1693823,219769,494655,77262,0,0,0,0,0,0
Lithuania,LTU,7/30/2021,1759665,224845,513130,82298,0,0,0,0,0,0
Lithuania,LTU,8/6/2021,1815871,229995,523240,111611,0,0,0,0,0,0
Lithuania,LTU,8/13/2021,1879354,234012,526612,140022,0,0,0,0,0,0
Lithuania,LTU,8/20/2021,1956865,239826,528660,160092,0,0,0,0,0,0
Lithuania,LTU,8/27/2021,2019527,245589,530381,172671,0,0,0,0,0,0
Lithuania,LTU,9/3/2021,2070418,250047,531662,178960,0,0,0,0,0,0
Lithuania,LTU,9/10/2021,2119088,254482,532307,182404,0,0,0,0,0,0
Lithuania,LTU,9/17/2021,2165308,259006,532872,185178,0,0,0,0,0,0
Lithuania,LTU,9/24/2021,2200706,262405,533279,190364,0,0,0,0,0,0
Lithuania,LTU,10/1/2021,2230870,265428,533574,198187,0,0,0,0,0,0
Lithuania,LTU,10/8/2021,2259581,268113,533818,204887,0,0,0,0,0,0
Lithuania,LTU,10/15/2021,2285159,270485,534235,211566,0,0,0,0,0,0
Lithuania,LTU,10/22/2021,2316390,271840,534849,218705,0,0,0,0,0,0
Lithuania,LTU,10/29/2021,2351931,272962,535351,226222,0,0,0,0,0,0
Lithuania,LTU,11/5/2021,2385488,273717,535573,231070,0,0,0,0,0,0
Lithuania,LTU,11/12/2021,2441858,274345,535787,237084,0,0,0,0,0,0
Lithuania,LTU,11/19/2021,2513025,275885,535984,243791,0,0,0,0,0,0
Lithuania,LTU,11/26/2021,2598166,279525,536135,250947,0,0,0,0,0,0
Lithuania,LTU,12/3/2021,2685521,283134,536230,258114,0,0,0,0,0,0
Lithuania,LTU,12/10/2021,2775513,287849,536317,265159,0,0,0,0,0,0
Lithuania,LTU,12/17/2021,2862079,293638,536377,271113,0,0,0,0,0,0
Lithuania,LTU,12/24/2021,2920070,297925,536401,275902,0,0,0,0,0,0
Lithuania,LTU,12/31/2021,2997629,304289,536426,281798,0,0,0,0,0,0
Luxembourg,LUX,1/1/2021,1,0,0,0,0,0,0,0,0,0
Luxembourg,LUX,1/8/2021,1282,0,0,0,0,0,0,0,0,0
Luxembourg,LUX,1/15/2021,2774,0,0,0,0,0,0,0,0,0
Luxembourg,LUX,1/22/2021,5087,283,0,0,0,0,0,0,0,0
Luxembourg,LUX,1/29/2021,8284,416,0,0,0,0,0,0,0,0
Luxembourg,LUX,2/5/2021,11749,842,0,0,0,0,0,0,0,0
Luxembourg,LUX,2/12/2021,13892,1033,1130,0,0,0,0,0,0,0
Luxembourg,LUX,2/19/2021,17323,1323,3429,0,0,0,0,0,0,0
Luxembourg,LUX,2/26/2021,21601,1640,4032,0,0,0,0,0,0,0
Luxembourg,LUX,3/5/2021,27737,2111,5186,0,0,0,0,0,0,0
Luxembourg,LUX,3/12/2021,37794,2607,6419,0,0,0,0,0,0,0
Luxembourg,LUX,3/19/2021,50206,4092,7428,0,0,0,0,0,0,0
Luxembourg,LUX,3/26/2021,53040,4299,15953,0,0,0,0,0,0,0
Luxembourg,LUX,4/2/2021,57224,4694,30356,0,0,0,0,0,0,0
Luxembourg,LUX,4/9/2021,77305,7181,32088,0,0,0,0,0,0,0
Luxembourg,LUX,4/16/2021,102401,11622,33855,2158,0,0,0,0,0,0
Luxembourg,LUX,4/23/2021,114683,12177,34958,2352,0,0,0,0,0,0
Luxembourg,LUX,4/30/2021,130587,14449,37224,2352,0,0,0,0,0,0
Luxembourg,LUX,5/7/2021,152894,17346,48536,5810,0,0,0,0,0,0
Luxembourg,LUX,5/14/2021,183042,23380,53531,7692,0,0,0,0,0,0
Luxembourg,LUX,5/21/2021,205719,29556,56073,10808,0,0,0,0,0,0
Luxembourg,LUX,5/28/2021,225251,33653,57255,11303,0,0,0,0,0,0
Luxembourg,LUX,6/4/2021,254425,34473,69072,12730,0,0,0,0,0,0
Luxembourg,LUX,6/11/2021,281912,37546,83675,16823,0,0,0,0,0,0
Luxembourg,LUX,6/18/2021,316788,43156,85547,17741,0,0,0,0,0,0
Luxembourg,LUX,6/25/2021,344476,48254,87421,26396,0,0,0,0,0,0
Luxembourg,LUX,7/2/2021,375102,54130,98067,27926,0,0,0,0,0,0
Luxembourg,LUX,7/9/2021,398038,56152,101916,28353,0,0,0,0,0,0
Luxembourg,LUX,7/16/2021,424826,57605,102630,30607,0,0,0,0,0,0
Luxembourg,LUX,7/23/2021,449847,60470,102761,31409,0,0,0,0,0,0
